"click_id","hs_id","otaCode"
46689811,690172761,"htls"
46690021,690190211,"agda"
46690087,690200939,"bkng"
46690162,1003141766,"hawy"
46690228,1001759965,"bkng"
46690294,690206463,"bkng"
46690360,690242169,"bkng"
46690408,690191916,"bkng"
46690522,690358772,"htls"
46690654,690007054,"htls"
46690795,690022624,"last"
46690873,690189899,"bkng"
46690915,1000523261,"bkng"
46690924,690404481,"ctrp"
46690963,690206463,"bkng"
46691014,690533761,"bkng"
46691047,690118543,"last"
46691050,690118543,"last"
46691065,690141130,"bkng"
46691422,690207691,"agda"
46691461,690199059,"bkng"
46691536,690189899,"bkng"
46691554,690401591,"bkng"
46691602,1000840250,"bkng"
46691641,690206463,"init"
46691650,690183119,"bkng"
46691656,690189918,"bkng"
46691887,690032752,"bkng"
46691896,690225631,"ctrp"
46692088,690274278,"bkng"
46692148,690358772,"bkng"
46692238,690198561,"htls"
46692295,690206463,"bkng"
46692577,1000598970,"bkng"
46692583,690000965,"ctrp"
46692634,690037506,"bkng"
46692688,1000493931,"amom"
46692883,1000493931,"amom"
46693132,690064683,"htls"
46693186,690174916,"bkng"
46693195,690118543,"expd"
46693336,690167108,"htls"
46693519,690182348,"amom"
46693522,690182304,"amom"
46693525,690033621,"bkng"
46693663,690201830,"bkng"
46693810,690198561,"bkng"
46693858,690000287,"ctrp"
46693909,690189244,"bkng"
46693924,690181502,"amom"
46694038,690113531,"amom"
46694143,690189244,"bkng"
46694215,690221681,"htls"
46694251,690000965,"bkng"
46694296,690290493,"bkng"
46694356,690206463,"bkng"
46694431,690198561,"bkng"
46694434,690192184,"htls"
46694497,690860931,"htls"
46694620,690206463,"bkng"
46694644,690225631,"last"
46694737,690181502,"amom"
46694758,690121090,"bkng"
46694785,690192150,"agda"
46694809,690187265,"elvl"
46694821,690197787,"bkng"
46694950,690197787,"bkng"
46694962,150078205,"bkng"
46694992,690187265,"elvl"
46695115,690619205,"htls"
46695256,690122769,"hrsd"
46695283,690190722,"agda"
46695304,690181620,"otel"
46695334,690078377,"bkng"
46695514,690196582,"bkng"
46695517,690136967,"bkng"
46695721,690604964,"bkng"
46695736,150078205,"bkng"
46695760,690401591,"amom"
46695850,690221681,"bkng"
46695934,690198561,"bkng"
46696102,690118543,"bkng"
46696153,690206463,"bkng"
46696270,690007647,"bkng"
46696282,690181502,"bkng"
46696333,690118543,"bkng"
46696618,690358772,"htls"
46696687,690197787,"bkng"
46696777,690223531,"bkng"
46696831,690206463,"bkng"
46696963,690223289,"last"
46696987,690439882,"bkng"
46697041,690195088,"bkng"
46697074,690141130,"bkng"
46697107,690000444,"bkng"
46697170,690198561,"ctrp"
46697191,690046374,"otel"
46697212,690201441,"ctrp"
46697332,690122769,"bkng"
46697344,690195707,"htls"
46697407,690047555,"bkng"
46697605,690195088,"bkng"
46697623,690046374,"otel"
46697800,690214118,"bkng"
46697914,690167108,"htls"
46698073,690135864,"bkng"
46698142,690223531,"bkng"
46698184,690198267,"bkng"
46698292,690013582,"bkng"
46698499,690433544,"bkng"
46698574,690113248,"bkng"
46698583,690124539,"last"
46698619,690105666,"htls"
46698727,1000349667,"bkng"
46698760,690206463,"bkng"
46698787,690122769,"bkng"
46698817,690231172,"bkng"
46698835,690619205,"htls"
46698847,690175941,"bkng"
46699003,690619205,"htls"
46699087,690010108,"bkng"
46699090,690192446,"bkng"
46699282,690189827,"amom"
46699390,690190582,"sids"
46699432,690206463,"init"
46699459,690190892,"last"
46699465,690187347,"bkng"
46699534,690206463,"bkng"
46699561,690000444,"bkng"
46699645,690358772,"bkng"
46699693,690214118,"bkng"
46699720,690187165,"bkng"
46699756,690206463,"bkng"
46699867,690166782,"bkng"
46699945,690166782,"bkng"
46699948,690197986,"ctrp"
46699963,690619205,"htls"
46700104,690015811,"amom"
46700212,690118543,"expd"
46700215,690067174,"bkng"
46700242,690008271,"otel"
46700395,690197312,"htls"
46700584,690226704,"last"
46700587,690113248,"bkng"
46700638,690196582,"bkng"
46700689,690046082,"agda"
46700737,690643595,"bkng"
46700797,690296262,"bkng"
46700800,690196582,"bkng"
46700854,690206463,"bkng"
46700926,690190582,"bkng"
46700944,690228273,"amom"
46701058,690358772,"htls"
46701067,690112057,"bkng"
46701241,690206463,"bkng"
46701313,690182304,"htde"
46701415,690044056,"bkng"
46701505,690240917,"bkng"
46701583,690223289,"bkng"
46701736,690189440,"htls"
46701739,690008271,"bkng"
46701841,690002710,"last"
46701889,690206463,"bkng"
46701973,690197062,"amom"
46702036,690206463,"bkng"
46702213,690942385,"bkng"
46702216,690206463,"last"
46702255,690333720,"amom"
46702306,690028003,"bkng"
46702318,690206463,"last"
46702408,690010108,"bkng"
46702501,690259782,"bkng"
46702558,690942385,"bkng"
46702726,1003379806,"bkng"
46702771,690206463,"init"
46702822,690177472,"htde"
46702849,690025942,"htde"
46702927,690105666,"bkng"
46703005,690028003,"bkng"
46703074,690409410,"bkng"
46703464,690230143,"amom"
46703725,690135864,"agda"
46703881,690007054,"expd"
46703953,690219011,"htls"
46704061,690206463,"bkng"
46704067,690192388,"amom"
46704118,690196582,"bkng"
46704256,690189235,"bkng"
46704325,690238515,"bkng"
46704364,1001529412,"bkng"
46704421,690175370,"ctrp"
46704451,690190335,"last"
46704517,690206463,"bkng"
46704532,690206463,"bkng"
46704550,690175370,"amom"
46704637,690043712,"bkng"
46704676,690000414,"htde"
46704925,690136967,"bkng"
46705180,690206463,"bkng"
46705192,690240660,"bkng"
46705216,690002045,"ctrp"
46705270,690206463,"init"
46705330,690206463,"bkng"
46705354,690180122,"htls"
46705366,690198561,"bkng"
46705444,690358772,"bkng"
46705489,690533761,"bkng"
46705720,690358772,"expd"
46705789,690002710,"bkng"
46705912,690170089,"bkng"
46705990,690196582,"bkng"
46706014,690206463,"bkng"
46706026,690002045,"ctrp"
46706035,690086749,"last"
46706113,690122769,"htde"
46706272,690170785,"bkng"
46706350,690190582,"htls"
46706485,690225631,"htde"
46706614,690225631,"htde"
46706734,690206463,"bkng"
46706776,690214118,"bkng"
46706800,690015811,"bkng"
46706821,690223606,"amom"
46706917,690182304,"amom"
46707013,560559224,"agda"
46707103,690206463,"bkng"
46707160,690221681,"agda"
46707169,690206463,"bkng"
46707244,690225631,"htde"
46707274,690198561,"bkng"
46707364,690000444,"amom"
46707385,690118543,"expd"
46707388,690046374,"sids"
46707481,690136967,"bkng"
46707550,690192443,"amom"
46707556,690199130,"bkng"
46707559,690220962,"bkng"
46707610,690000444,"bkng"
46707634,690224164,"htls"
46707652,690191101,"bkng"
46707748,690008271,"bkng"
46707865,690118543,"elvl"
46708066,690274278,"htls"
46708126,690189244,"bkng"
46708183,690118543,"expd"
46708252,690707854,"bkng"
46708279,690229639,"htls"
46708282,690229639,"htls"
46708342,690195707,"amom"
46708354,690118543,"elvl"
46708366,690182304,"htls"
46708393,690206463,"last"
46708438,690206463,"bkng"
46708531,690196479,"hawy"
46708564,690192446,"bkng"
46708603,690225631,"htde"
46708924,690401591,"bkng"
46708966,690238515,"otel"
46708972,690198561,"htls"
46709044,690225631,"htde"
46709080,690000965,"htls"
46709089,690196445,"htls"
46709170,690190567,"amom"
46709194,690187265,"agda"
46709293,690166841,"last"
46709365,690020549,"ctrp"
46709368,690166841,"htls"
46709551,690037506,"htls"
46709683,690118543,"last"
46709782,690358772,"htls"
46709842,690000444,"bkng"
46709854,690290959,"bkng"
46709929,690054276,"htls"
46710208,690198561,"bkng"
46710295,690206463,"bkng"
46710304,690008271,"bkng"
46710367,690157386,"bkng"
46710379,690186143,"htls"
46710385,690182304,"amom"
46710610,690345393,"amom"
46710940,690008271,"bkng"
46710976,690198561,"htls"
46711150,690118543,"ebok"
46711177,690033621,"last"
46711486,690224184,"last"
46711666,690206463,"bkng"
46711768,690190335,"last"
46711828,690003959,"htls"
46711897,690290959,"bkng"
46711963,690551862,"bkng"
46712026,690021548,"bkng"
46712101,690177327,"htls"
46712173,690008271,"htls"
46712362,690983758,"bkng"
46712449,690008271,"bkng"
46712521,690225631,"htde"
46712566,690206463,"bkng"
46712623,690201840,"agda"
46712626,690189397,"bkng"
46712653,690118543,"bkng"
46712779,690201840,"agda"
46712794,690600408,"hawy"
46712878,690157386,"bkng"
46712881,690122769,"bkng"
46713052,690093431,"hawy"
46713085,690206463,"bkng"
46713109,690259782,"bkng"
46713121,690192878,"bkng"
46713268,690043712,"last"
46713277,690002710,"bkng"
46713361,690000037,"otel"
46713367,690195902,"amom"
46713370,690000965,"bkng"
46713379,690000965,"bkng"
46713385,690197787,"bkng"
46713565,690206463,"bkng"
46713958,690231172,"bkng"
46714123,690232328,"otel"
46714201,690206463,"bkng"
46714270,690086749,"bkng"
46714345,690221681,"bkng"
46714411,690232328,"bkng"
46714492,690223667,"ctrp"
46714519,690118543,"ebok"
46714597,690122769,"bkng"
46714621,690189244,"bkng"
46714636,690008271,"bkng"
46714645,690136967,"bkng"
46714663,690208403,"htls"
46714684,690386753,"bkng"
46714780,690095323,"bkng"
46714783,690197787,"bkng"
46714840,690241278,"bkng"
46714882,690033404,"bkng"
46714903,690245930,"bkng"
46714945,690197787,"amom"
46714954,690197787,"amom"
46715110,690206463,"htls"
46715167,1000840250,"bkng"
46715356,690044056,"bkng"
46715362,690043712,"bkng"
46715626,690192581,"bkng"
46715638,690197787,"bkng"
46715653,690118543,"elvl"
46715659,690035069,"agda"
46715674,690093431,"bkng"
46715701,690192446,"bkng"
46715710,690290959,"bkng"
46715719,690159609,"bkng"
46715722,690203477,"ctrp"
46715743,690000037,"otel"
46715809,690118543,"elvl"
46715866,690008271,"bkng"
46715878,690196582,"bkng"
46715959,690187349,"htls"
46716082,690118543,"elvl"
46716130,690225631,"ctrp"
46716142,690110565,"bkng"
46716172,690190335,"amom"
46716313,691038570,"bkng"
46716343,690206463,"bkng"
46716562,690225631,"otel"
46716604,690228809,"bkng"
46716643,690122769,"bkng"
46716706,690206463,"htls"
46716772,690182304,"htls"
46716832,690270369,"htls"
46716916,690144327,"bkng"
46716934,690008271,"bkng"
46717072,690228273,"otel"
46717117,690008271,"bkng"
46717144,690113248,"bkng"
46717210,690244259,"bkng"
46717291,690194431,"bkng"
46717342,690549719,"bkng"
46717357,690182304,"bkng"
46717456,690206463,"last"
46717528,1003379806,"bkng"
46717642,690206970,"amom"
46717738,690206463,"init"
46717774,690203747,"htls"
46717831,1001635179,"htls"
46717924,690206463,"bkng"
46717969,690206463,"htls"
46718011,690196582,"bkng"
46718023,690223499,"ebok"
46718062,690169992,"bkng"
46718107,690181334,"htls"
46718134,690187267,"agda"
46718221,690207691,"bkng"
46718236,690022624,"bkng"
46718398,690203297,"last"
46718422,690218197,"amom"
46718494,690198561,"bkng"
46718536,690175370,"bkng"
46718578,690193965,"bkng"
46718587,690206463,"bkng"
46718668,690118543,"elvl"
46718686,690182304,"bkng"
46718740,690221681,"htde"
46718839,690189827,"amom"
46719040,690110565,"bkng"
46719046,690225631,"ctrp"
46719160,690187265,"amom"
46719178,690438576,"bkng"
46719214,690169852,"bkng"
46719244,690105666,"bkng"
46719259,690000135,"ctrp"
46719313,690000512,"htls"
46719370,690197787,"bkng"
46719409,690401591,"bkng"
46719481,690358772,"bkng"
46719532,690105666,"bkng"
46719646,690000965,"bkng"
46719667,690182304,"htls"
46719670,690182304,"htls"
46719772,690223531,"bkng"
46719775,690206463,"init"
46719946,690063427,"bkng"
46719964,690063427,"bkng"
46720021,690462591,"bkng"
46720033,690000270,"last"
46720048,1002473614,"bkng"
46720126,690018791,"bkng"
46720141,690122769,"bkng"
46720180,690021548,"agda"
46720204,690118543,"expd"
46720264,690000270,"htls"
46720273,690181376,"htls"
46720276,690189918,"amom"
46720291,690225631,"htde"
46720321,690122769,"htde"
46720363,690022624,"bkng"
46720492,690122769,"bkng"
46720591,690000270,"last"
46720618,690093431,"bkng"
46720651,690206463,"bkng"
46720687,690177140,"last"
46720747,690093431,"bkng"
46720771,690008271,"htls"
46720831,690004158,"ctrp"
46720942,690191847,"amom"
46721128,690054276,"htls"
46721155,690206463,"last"
46721359,690000444,"bkng"
46721368,690105666,"bkng"
46721410,1001529412,"bkng"
46721428,690122769,"htde"
46721464,690190892,"last"
46721491,690206463,"bkng"
46721518,690093431,"expd"
46721584,690000444,"bkng"
46721602,690229639,"htls"
46721659,690000444,"amom"
46721668,690010108,"bkng"
46721674,690192878,"bkng"
46721704,690054276,"htls"
46721743,690225631,"ctrp"
46721752,1001715347,"bkng"
46721803,690000270,"last"
46721806,690206463,"bkng"
46721857,690067174,"bkng"
46721881,690093431,"agda"
46722022,690358772,"bkng"
46722037,690212065,"otel"
46722181,690067174,"bkng"
46722217,690191806,"amom"
46722268,690358772,"bkng"
46722307,690000444,"amom"
46722328,690358772,"bkng"
46722352,690170933,"amom"
46722388,690195707,"amom"
46722400,690086749,"last"
46722406,690195707,"amom"
46722454,690196479,"hawy"
46722472,690206463,"bkng"
46722481,690000444,"amom"
46722505,690216146,"bkng"
46722508,690196479,"hawy"
46722565,690003500,"bkng"
46722586,690206463,"bkng"
46722610,690010108,"bkng"
46722709,690206463,"bkng"
46722751,690206463,"bkng"
46722838,690206463,"bkng"
46722841,690008271,"bkng"
46722898,690206463,"init"
46722904,690334249,"bkng"
46722964,690023391,"bkng"
46722967,690223532,"bkng"
46722991,690358772,"bkng"
46723027,690181625,"amom"
46723075,1000840250,"bkng"
46723126,690182304,"bkng"
46723249,690206463,"init"
46723402,690170785,"bkng"
46723486,690409410,"bkng"
46723621,690198561,"bkng"
46723681,690195707,"elvl"
46723687,690113248,"bkng"
46723777,690010108,"bkng"
46723828,690206463,"bkng"
46723876,690110565,"bkng"
46723921,690122769,"htde"
46723963,690189244,"bkng"
46724041,1003141766,"hawy"
46724050,690122769,"expd"
46724065,690122769,"htde"
46724386,690028003,"bkng"
46724455,690000414,"htls"
46724464,690206463,"bkng"
46724494,690169849,"bkng"
46724599,690225631,"last"
46724824,690118543,"expd"
46724836,690000204,"amom"
46724854,690206463,"bkng"
46724929,690206463,"bkng"
46725037,690206463,"bkng"
46725043,690206463,"bkng"
46725154,690232328,"bkng"
46725211,690018791,"bkng"
46725220,690195707,"elvl"
46725277,690212065,"last"
46725325,690494603,"bkng"
46725355,690472343,"htls"
46725640,690000358,"htls"
46725757,690212065,"otel"
46725844,690105666,"bkng"
46725856,690122769,"bkng"
46725979,690212065,"otel"
46726063,690212065,"otel"
46726069,690225631,"htde"
46726075,690192878,"agda"
46726090,690190567,"bkng"
46726099,1000492025,"bkng"
46726108,690135864,"agda"
46726210,690549719,"agda"
46726219,690057227,"last"
46726297,1000840250,"bkng"
46726309,690472343,"bkng"
46726405,690002045,"htls"
46726477,690533761,"bkng"
46726594,690330322,"htls"
46726648,690358772,"htls"
46726675,690000358,"htls"
46726726,690177472,"bkng"
46726729,690118543,"expd"
46726756,690190966,"bkng"
46726774,690191490,"bkng"
46726777,690533761,"bkng"
46726804,690206463,"bkng"
46726834,690113248,"htls"
46726930,690206463,"bkng"
46726960,690190335,"agda"
46726978,1001529412,"bkng"
46727011,1001715347,"hawy"
46727062,690533761,"bkng"
46727068,690566298,"last"
46727122,690223098,"htde"
46727146,690221681,"bkng"
46727218,690476274,"bkng"
46727263,690398620,"amom"
46727452,690008271,"htls"
46727527,690181444,"amom"
46727659,690046374,"bkng"
46727710,1000591651,"bkng"
46727827,690022624,"bkng"
46728061,1003141766,"hawy"
46728097,690113973,"bkng"
46728226,690122769,"htde"
46728298,690225631,"otel"
46728325,690225631,"ctrp"
46728355,690054276,"htls"
46728361,690316577,"htls"
46728394,690206463,"bkng"
46728466,690157386,"htls"
46728505,690113531,"htls"
46728547,690225631,"otel"
46728610,690259782,"bkng"
46728619,690201893,"amom"
46728682,690619205,"bkng"
46728691,690118543,"expd"
46728988,690333720,"otel"
46729048,690221681,"htde"
46729054,690296262,"bkng"
46729159,690296262,"bkng"
46729195,690118543,"bkng"
46729207,690176872,"bkng"
46729279,690118543,"bkng"
46729354,690189357,"amom"
46729390,690175226,"amom"
46729501,690206463,"bkng"
46729558,690105666,"bkng"
46729609,690170779,"bkng"
46729669,690358772,"bkng"
46729792,690191101,"amom"
46729897,690206463,"last"
46729993,690195493,"otel"
46730053,690118543,"elvl"
46730074,690190163,"ctrp"
46730110,690105666,"bkng"
46730134,690168368,"amom"
46730137,690168368,"amom"
46730146,690206463,"last"
46730221,690008271,"bkng"
46730302,690206463,"last"
46730308,690118543,"elvl"
46730311,690223715,"amom"
46730401,690060442,"htls"
46730407,690549719,"agda"
46730419,690190652,"amom"
46730467,690189827,"amom"
46730683,690008271,"bkng"
46730746,690170933,"amom"
46730920,690191822,"amom"
46730923,1000952468,"bkng"
46730926,690135864,"bkng"
46730956,690182304,"htde"
46731139,690182304,"htde"
46731274,690136967,"bkng"
46731295,690270360,"bkng"
46731343,690182304,"htde"
46731382,690018791,"bkng"
46731688,690190163,"htls"
46731748,690196582,"bkng"
46731763,690122769,"bkng"
46731790,690175226,"amom"
46731820,690182304,"htde"
46731838,690168368,"amom"
46731847,690225631,"ctrp"
46731952,690182304,"htde"
46731955,690619205,"htls"
46732069,690196153,"bkng"
46732102,690122769,"bkng"
46732129,690231172,"bkng"
46732204,690175226,"amom"
46732237,690000444,"bkng"
46732540,690218787,"bkng"
46732543,690189506,"bkng"
46732696,690358772,"bkng"
46732933,690118543,"last"
46732975,690206463,"init"
46733170,690244259,"bkng"
46733281,690018791,"bkng"
46733422,690141130,"bkng"
46733842,690206463,"bkng"
46733875,690206463,"bkng"
46733920,690206463,"init"
46733935,690071036,"ctrp"
46733971,691023811,"last"
46733974,690198561,"bkng"
46734019,690000444,"amom"
46734292,690187265,"elvl"
46734310,690008271,"expd"
46734364,690229639,"bkng"
46734379,690227507,"bkng"
46734451,690244259,"bkng"
46734604,690358772,"htls"
46734769,690206463,"bkng"
46734802,690008271,"expd"
46734808,690171311,"bkng"
46735006,690206463,"bkng"
46735183,690533761,"bkng"
46735216,690175370,"gtrm"
46735219,690015811,"bkng"
46735252,690189260,"amom"
46735258,690122769,"htde"
46735345,690004158,"bkng"
46735357,690241278,"bkng"
46735375,690118543,"elvl"
46735474,690196582,"bkng"
46735756,690784042,"agda"
46735804,690000414,"ctrp"
46735951,690118543,"elvl"
46736029,690118543,"expd"
46736155,690175991,"last"
46736179,690206463,"bkng"
46736227,690241278,"bkng"
46736308,690086749,"bkng"
46736371,690304466,"bkng"
46736464,690223098,"bkng"
46736557,690226704,"last"
46736608,690008271,"bkng"
46736635,690044056,"bkng"
46736668,690122769,"htde"
46736677,690122769,"hrsd"
46736707,690043712,"bkng"
46736878,690175936,"bkng"
46736893,690241278,"bkng"
46736914,1000598970,"bkng"
46736998,690168368,"bkng"
46737157,690190892,"last"
46737199,690000444,"amom"
46737232,690206463,"bkng"
46737250,690433544,"bkng"
46737583,690022624,"bkng"
46737586,690022624,"bkng"
46737631,690206463,"bkng"
46737700,690197787,"bkng"
46737748,690201840,"otel"
